period,State,Sales,Price
7/1/2005,MD,6782930,8.86
7/1/2005,ME,1146820,9.95
7/1/2005,MI,10728836,7.68
7/1/2005,MN,6535556,7.15
7/1/2005,MO,8239702,7.17
7/1/2005,MS,4622867,7.64
7/1/2005,MT,1143509,6.83
7/1/2005,NC,12623275,7.34
7/1/2005,ND,904038,6.37
7/1/2005,NE,2869482,6.79
7/1/2005,NH,1043711,11.93
7/1/2005,NJ,8669238,12.07
7/1/2005,NM,2010367,7.71
7/1/2005,NV,3932218,9.47
7/1/2005,NY,14504541,14.58
7/1/2005,OH,15058826,7.42
7/1/2005,OK,5731278,7.25
7/1/2005,OR,3707658,6.14
7/1/2005,PA,13836753,8.63
7/1/2005,RI,795423,12.13
7/1/2005,SC,7929694,7.06
7/1/2005,SD,946861,6.95
7/1/2005,TN,9713463,6.31
7/1/2005,TX,34246080,9.49
7/1/2005,UT,2571147,6.5
7/1/2005,VA,10550839,6.95
7/1/2005,VT,526963,10.92
7/1/2005,WA,6308779,5.71
7/1/2005,WI,6644696,7.78
7/1/2005,WV,2560884,5.24
7/1/2005,WY,1166124,5.31
6/1/2005,AK,437963,11.73
6/1/2005,AL,7712757,6.79
6/1/2005,AR,3956613,6.59
6/1/2005,AZ,6662583,8.32
6/1/2005,CA,21866982,12.5
6/1/2005,CO,4074285,7.77
6/1/2005,CT,2886478,12.34
6/1/2005,DC,1081450,9.36
6/1/2005,DE,960888,8.06
6/1/2005,FL,19903674,8.71
6/1/2005,GA,11342500,7.45
6/1/2005,HI,888645,18.21
6/1/2005,IA,3723523,7.13
6/1/2005,ID,1885394,5.33
6/1/2005,IL,13479208,7.31
6/1/2005,IN,9160404,5.96
6/1/2005,KS,3641278,6.64
6/1/2005,KY,7295779,5.53
6/1/2005,LA,7235673,7.96
6/1/2005,MA,4917631,12.17
6/1/2005,MD,5950380,8.71
6/1/2005,ME,966848,10.11
6/1/2005,MI,10034838,7.47
6/1/2005,MN,5607498,7.36
6/1/2005,MO,7455780,7.13
6/1/2005,MS,4184551,7.48
6/1/2005,MT,1053750,6.67
6/1/2005,NC,10704055,7.05
6/1/2005,ND,821910,6.37
6/1/2005,NE,2338196,6.2
6/1/2005,NH,945249,11.9
6/1/2005,NJ,7209111,12.11
6/1/2005,NM,1838939,7.61
6/1/2005,NV,3054052,8.99
6/1/2005,NY,12359479,13.96
6/1/2005,OH,13954676,7.32
6/1/2005,OK,5005853,7.2
6/1/2005,OR,3553759,6.2
6/1/2005,PA,12481231,8.57
6/1/2005,RI,686483,11.68
6/1/2005,SC,6968290,6.66
6/1/2005,SD,793468,6.98
6/1/2005,TN,8472199,6.32
6/1/2005,TX,31674043,9.19
6/1/2005,UT,2038240,6.46
6/1/2005,VA,9308949,6.73
6/1/2005,VT,487414,10.96
6/1/2005,WA,6326841,5.65
6/1/2005,WI,6359984,7.79
6/1/2005,WV,2475610,5.19
6/1/2005,WY,1155542,5.14
5/1/2005,AK,438653,12.1
5/1/2005,AL,6961595,6.24
5/1/2005,AR,3357641,6.07
5/1/2005,AZ,5566508,8.2
5/1/2005,CA,19412203,11.19
5/1/2005,CO,3852790,7.44
5/1/2005,CT,2383299,11.92
5/1/2005,DC,714130,9.28
5/1/2005,DE,837140,7.31
5/1/2005,FL,16743643,8.7
5/1/2005,GA,9939122,6.88
5/1/2005,HI,900733,17.49
5/1/2005,IA,3278375,6.49
5/1/2005,ID,1563909,4.92
5/1/2005,IL,10645017,6.74
5/1/2005,IN,7914125,5.87
5/1/2005,KS,3020112,6.26
5/1/2005,KY,6717228,4.87
5/1/2005,LA,5956744,7.04
5/1/2005,MA,4206089,11.5
5/1/2005,MD,4807585,7.9
5/1/2005,ME,995778,9.94
5/1/2005,MI,8671653,6.82
5/1/2005,MN,4971801,6.26
5/1/2005,MO,5781097,6.67
5/1/2005,MS,3472787,7.18
5/1/2005,MT,1006403,6.74
5/1/2005,NC,9163637,6.93
5/1/2005,ND,798604,5.89
5/1/2005,NE,2036571,5.65
5/1/2005,NH,836910,12.26
5/1/2005,NJ,5697262,10.04
5/1/2005,NM,1646358,7.19
5/1/2005,NV,2647892,8.43
5/1/2005,NY,10758438,13.08
5/1/2005,OH,11933813,7.05
5/1/2005,OK,4132628,6.08
5/1/2005,OR,3491496,6.23
5/1/2005,PA,10691776,8.2
5/1/2005,RI,602525,11.42
5/1/2005,SC,6174615,6.44
5/1/2005,SD,705759,6.72
5/1/2005,TN,7444971,6.19
5/1/2005,TX,25461708,8.51
5/1/2005,UT,1987814,5.96
5/1/2005,VA,7738315,6.5
5/1/2005,VT,440178,10.88
5/1/2005,WA,6333284,5.73
5/1/2005,WI,5394650,7.26
5/1/2005,WV,2147198,5.19
5/1/2005,WY,1117689,5.2
4/1/2005,AK,469238,11.4
4/1/2005,AL,6457582,5.89
4/1/2005,AR,3216479,5.91
4/1/2005,AZ,4618409,7.38
4/1/2005,CA,18656348,10.91
4/1/2005,CO,3572328,7.3
4/1/2005,CT,2349433,11.61
4/1/2005,DC,832465,8.82
4/1/2005,DE,916027,7.25
4/1/2005,FL,15929132,8.68
4/1/2005,GA,9254990,6.57
4/1/2005,HI,840161,16.84
4/1/2005,IA,3149576,6.39
4/1/2005,ID,1568063,4.84
4/1/2005,IL,10185591,6.65
4/1/2005,IN,7815470,5.86
4/1/2005,KS,2698494,6.29
4/1/2005,KY,6811187,4.63
4/1/2005,LA,5662074,6.76
4/1/2005,MA,4204832,11.61
4/1/2005,MD,4733390,7.36
4/1/2005,ME,975847,9.95
4/1/2005,MI,7952937,6.89
4/1/2005,MN,5026446,6.27
4/1/2005,MO,5344238,5.68
4/1/2005,MS,3316621,6.93
4/1/2005,MT,1031730,6.54
4/1/2005,NC,9099318,6.9
4/1/2005,ND,818490,5.8
4/1/2005,NE,1853032,5.32
4/1/2005,NH,844991,12.38
4/1/2005,NJ,5769504,9.59
4/1/2005,NM,1540609,7.09
4/1/2005,NV,2192983,8.48
4/1/2005,NY,11118763,12.56
4/1/2005,OH,11675943,6.85
4/1/2005,OK,3609205,6.04
4/1/2005,OR,3711948,6.32
4/1/2005,PA,10893876,8.1
4/1/2005,RI,572636,11.31
4/1/2005,SC,5889545,6.24
4/1/2005,SD,718938,6.48
4/1/2005,TN,7437977,6.08
4/1/2005,TX,23586763,8.23
4/1/2005,UT,1785089,5.8
4/1/2005,VA,7489825,6.55
4/1/2005,VT,435864,10.98
4/1/2005,WA,6961076,5.82
4/1/2005,WI,5199139,7.22
4/1/2005,WV,2237905,5.1
4/1/2005,WY,1135429,5.05
3/1/2005,AK,490427,11.39
3/1/2005,AL,6820950,5.87
3/1/2005,AR,3337131,5.63
3/1/2005,AZ,4665671,7.05
3/1/2005,CA,20709511,10.44
3/1/2005,CO,3835991,7.24
3/1/2005,CT,2758433,11.63
3/1/2005,DC,1025262,8.13
3/1/2005,DE,1020950,7.25
3/1/2005,FL,16027731,8.67
3/1/2005,GA,10082867,6.95
3/1/2005,HI,832049,16.07
3/1/2005,IA,3379153,6.22
3/1/2005,ID,1652937,5
3/1/2005,IL,11558137,6.56
3/1/2005,IN,8658848,5.57
3/1/2005,KS,2763172,6.19
3/1/2005,KY,7640193,4.54
3/1/2005,LA,5556033,7.05
3/1/2005,MA,4735685,11.59
3/1/2005,MD,5695677,7.42
3/1/2005,ME,1042447,10.51
3/1/2005,MI,8698340,7.07
3/1/2005,MN,5218866,6.06
3/1/2005,MO,5997161,5.57
3/1/2005,MS,3388625,6.98
3/1/2005,MT,1107608,6.4
3/1/2005,NC,10232001,6.98
3/1/2005,ND,938924,5.51
3/1/2005,NE,2063059,5.69
3/1/2005,NH,903710,12.29
3/1/2005,NJ,6362914,9.73
3/1/2005,NM,1587175,6.92
3/1/2005,NV,2322728,8.46
3/1/2005,NY,12020740,12.5
3/1/2005,OH,13228095,6.83
3/1/2005,OK,3768104,6
3/1/2005,OR,3988666,6.41
3/1/2005,PA,12724613,7.96
3/1/2005,RI,644497,11.41
3/1/2005,SC,6292324,6.39
3/1/2005,SD,780262,6.38
3/1/2005,TN,8053717,6.15
3/1/2005,TX,23643687,8.13
3/1/2005,UT,1881337,5.69
3/1/2005,VA,9125350,6.41
3/1/2005,VT,494669,10.98
3/1/2005,WA,7528593,5.8
3/1/2005,WI,5646700,7.03
3/1/2005,WV,2695556,5.18
3/1/2005,WY,1163845,5.17
2/1/2005,AK,520659,11.28
2/1/2005,AL,6797836,5.76
2/1/2005,AR,3511349,5.45
2/1/2005,AZ,4534054,7.08
2/1/2005,CA,18295026,11.21
2/1/2005,CO,3631596,7.2
2/1/2005,CT,2555511,11.72
2/1/2005,DC,894050,9.24
2/1/2005,DE,1053536,7.24
2/1/2005,FL,16267380,8.57
2/1/2005,GA,10041603,6.82
2/1/2005,HI,766002,16.41
2/1/2005,IA,3195309,6.23
2/1/2005,ID,1696320,4.96
2/1/2005,IL,10898187,6.44
2/1/2005,IN,8421668,5.66
2/1/2005,KS,2688124,6.05
2/1/2005,KY,7213704,4.62
2/1/2005,LA,6064484,7.04
2/1/2005,MA,4488302,11.81
2/1/2005,MD,5453871,7.42
2/1/2005,ME,833456,12.42
2/1/2005,MI,8364562,6.95
2/1/2005,MN,4855479,6.12
2/1/2005,MO,5917766,5.56
2/1/2005,MS,3524521,6.65
2/1/2005,MT,1123073,6.45
2/1/2005,NC,10197397,6.99
2/1/2005,ND,947360,5.38
2/1/2005,NE,2057607,5.37
2/1/2005,NH,904800,12.45
2/1/2005,NJ,6175610,9.47
2/1/2005,NM,1530702,7.17
2/1/2005,NV,2133125,8.64
2/1/2005,NY,12001529,12.38
2/1/2005,OH,12596655,6.77
2/1/2005,OK,3783352,5.95
2/1/2005,OR,4117948,6.36
2/1/2005,PA,12206945,7.98
2/1/2005,RI,615059,10.38
2/1/2005,SC,6305250,6.45
2/1/2005,SD,795794,6.25
2/1/2005,TN,8546904,6.14
2/1/2005,TX,23689031,7.95
2/1/2005,UT,1987124,5.35
2/1/2005,VA,8364842,6.43
2/1/2005,VT,476753,10.93
2/1/2005,WA,7595414,5.94
2/1/2005,WI,5244845,7.14
2/1/2005,WV,2510015,5.11
2/1/2005,WY,1122331,5.45
1/1/2005,AK,567837,11.13
1/1/2005,AL,7402728,5.68
1/1/2005,AR,3763032,5.37
1/1/2005,AZ,5123590,6.97
1/1/2005,CA,20470914,10.85
1/1/2005,CO,3987993,7.28
1/1/2005,CT,2967073,11.3
1/1/2005,DC,981857,7.31
1/1/2005,DE,1037822,7.27
1/1/2005,FL,17745089,8.43
1/1/2005,GA,10973692,6.81
1/1/2005,HI,856829,16.61
1/1/2005,IA,3639498,6.24
1/1/2005,ID,1923757,4.97
1/1/2005,IL,12204296,6.46
1/1/2005,IN,9274798,5.57
1/1/2005,KS,3190147,5.88
1/1/2005,KY,8008201,4.68
1/1/2005,LA,6488225,6.89
1/1/2005,MA,4834282,11.53
1/1/2005,MD,6226972,7.33
1/1/2005,ME,972765,12.07
1/1/2005,MI,9362527,7.01
1/1/2005,MN,5739185,6.13
1/1/2005,MO,6824662,5.34
1/1/2005,MS,3833303,6.49
1/1/2005,MT,1296183,6.29
1/1/2005,NC,11061676,6.94
1/1/2005,ND,1097236,5.23
1/1/2005,NE,2336590,5.11
1/1/2005,NH,1023273,11.28
1/1/2005,NJ,6703829,9.51
1/1/2005,NM,1692348,6.94
1/1/2005,NV,2427063,8.59
1/1/2005,NY,12744085,12.42
1/1/2005,OH,14089972,6.71
1/1/2005,OK,4396554,5.63
1/1/2005,OR,4445253,6.47
1/1/2005,PA,13243495,7.98
1/1/2005,RI,698737,11.1
1/1/2005,SC,6833248,6.43
1/1/2005,SD,901083,6.1
1/1/2005,TN,8971541,6.11
1/1/2005,TX,25755987,7.71
1/1/2005,UT,2135985,5.34
1/1/2005,VA,9942061,6.48
1/1/2005,VT,545057,10.91
1/1/2005,WA,8184130,5.99
1/1/2005,WI,6037280,7.05
1/1/2005,WV,2817305,5.19
1/1/2005,WY,1297765,4.86
12/1/2004,AK,542758,11.35
12/1/2004,AL,7141888,5.67
12/1/2004,AR,3387691,5.38
12/1/2004,AZ,5092451,7.08
12/1/2004,CA,22930603,10.08
12/1/2004,CO,3964691,7.03
12/1/2004,CT,2829812,9.1
12/1/2004,DC,931492,6.45
12/1/2004,DE,915385,7.33
12/1/2004,FL,17583738,8.15
12/1/2004,GA,10569271,6.46
12/1/2004,HI,881080,17.63
12/1/2004,IA,3560861,6.23
12/1/2004,ID,1937365,4.94
12/1/2004,IL,11976319,6.39
12/1/2004,IN,8929654,5.53
12/1/2004,KS,3056750,5.96
12/1/2004,KY,7801178,4.58
12/1/2004,LA,6031667,7.21
12/1/2004,MA,5001159,10.98
12/1/2004,MD,5695024,7.02
12/1/2004,ME,1096865,10.52
12/1/2004,MI,8998378,7.15
12/1/2004,MN,5615077,6.22
12/1/2004,MO,6421558,5.39
12/1/2004,MS,3535596,6.76
12/1/2004,MT,1187897,6.43
12/1/2004,NC,10449219,6.88
12/1/2004,ND,1011764,5.47
12/1/2004,NE,2225925,5.26
12/1/2004,NH,975196,11.17
12/1/2004,NJ,6365476,9.13
12/1/2004,NM,1677250,6.8
12/1/2004,NV,2446306,8.42
12/1/2004,NY,12123607,12.34
12/1/2004,OH,13547008,6.69
12/1/2004,OK,4117366,5.97
12/1/2004,OR,4274765,6.29
12/1/2004,PA,12666515,7.82
12/1/2004,RI,691764,12.15
12/1/2004,SC,6616538,6.21
12/1/2004,SD,827785,6.26
12/1/2004,TN,7995140,6.03
12/1/2004,TX,24936191,7.66
12/1/2004,UT,2149763,5.27
12/1/2004,VA,9221679,6.28
12/1/2004,VT,519885,10.96
12/1/2004,WA,7577180,5.91
12/1/2004,WI,5977483,6.85
12/1/2004,WV,2855647,5.09
12/1/2004,WY,1184219,4.96
11/1/2004,AK,495055,11.21
11/1/2004,AL,6331374,5.64
11/1/2004,AR,3283065,5.51
11/1/2004,AZ,4614591,7.05
11/1/2004,CA,19279074,11.26
11/1/2004,CO,3817764,6.95
11/1/2004,CT,2494473,9.39
11/1/2004,DC,832844,6.71
11/1/2004,DE,860900,7.15
11/1/2004,FL,16992844,8.15
11/1/2004,GA,9262260,6.39
11/1/2004,HI,888497,17
11/1/2004,IA,3201689,6.11
11/1/2004,ID,1629492,4.97
11/1/2004,IL,10943165,6.18
11/1/2004,IN,7829266,5.74
11/1/2004,KS,2764776,6.15
11/1/2004,KY,6797688,4.51
11/1/2004,LA,6571152,6.61
11/1/2004,MA,4248177,10.78
11/1/2004,MD,4747666,7.16
11/1/2004,ME,1006546,9.63
11/1/2004,MI,8823366,6.72
11/1/2004,MN,5094708,5.97
11/1/2004,MO,5416616,5.44
11/1/2004,MS,3533110,6.84
11/1/2004,MT,1052281,6.43
11/1/2004,NC,8947650,6.87
11/1/2004,ND,888155,5.61
11/1/2004,NE,1965561,5.39
11/1/2004,NH,854907,11.44
11/1/2004,NJ,5749861,8.88
11/1/2004,NM,1546576,6.82
11/1/2004,NV,2217576,8.38
11/1/2004,NY,11119207,12.35
11/1/2004,OH,11876603,6.82
11/1/2004,OK,3708436,5.78
11/1/2004,OR,3684899,6.35
11/1/2004,PA,10959100,7.96
11/1/2004,RI,617547,11.01
11/1/2004,SC,5822628,6.14
11/1/2004,SD,740607,6.33
11/1/2004,TN,7223463,6.12
11/1/2004,TX,23854318,7.76
11/1/2004,UT,1941488,5.35
11/1/2004,VA,7910798,6.32
11/1/2004,VT,456148,11.17
11/1/2004,WA,6517058,5.86
11/1/2004,WI,5356569,6.86
11/1/2004,WV,2261728,5.18
11/1/2004,WY,1129606,5.01
10/1/2004,AK,472600,11.17
10/1/2004,AL,6683054,6.2
10/1/2004,AR,3709582,5.37
10/1/2004,AZ,5400083,7.63
10/1/2004,CA,20927036,11.48
10/1/2004,CO,3794275,7.29
10/1/2004,CT,2441638,9.16
10/1/2004,DC,863863,6.95
10/1/2004,DE,874257,7.62
10/1/2004,FL,18677735,8.23
10/1/2004,GA,10103818,6.51
10/1/2004,HI,945765,16.38
10/1/2004,IA,3295123,6.24
10/1/2004,ID,1574617,4.79
10/1/2004,IL,10580336,6.85
10/1/2004,IN,8057928,5.7
10/1/2004,KS,2874331,6.15
10/1/2004,KY,6948255,4.42
10/1/2004,LA,6888955,7.32
10/1/2004,MA,4362326,10.75
10/1/2004,MD,4903241,7.18
10/1/2004,ME,1044071,9.11
10/1/2004,MI,8555330,6.96
10/1/2004,MN,5183569,6.07
10/1/2004,MO,5498401,5.55
10/1/2004,MS,3908403,6.99
10/1/2004,MT,1024845,6.49
10/1/2004,NC,9484147,7.13
10/1/2004,ND,849002,5.9
10/1/2004,NE,1963935,5.58
10/1/2004,NH,853214,11.74
10/1/2004,NJ,5955783,9.16
10/1/2004,NM,1597576,7.31
10/1/2004,NV,2484672,8.74
10/1/2004,NY,11386360,12.93
10/1/2004,OH,11985025,6.85
10/1/2004,OK,3984689,6.53
10/1/2004,OR,3487771,6.14
10/1/2004,PA,11116296,7.9
10/1/2004,RI,613264,11.3
10/1/2004,SC,6113451,6.17
10/1/2004,SD,715278,6.52
10/1/2004,TN,7781610,6.04
10/1/2004,TX,26918648,7.71
10/1/2004,UT,1948275,5.91
10/1/2004,VA,7609456,6.28
10/1/2004,VT,444440,11.17
10/1/2004,WA,6150851,5.69
10/1/2004,WI,5493723,6.71
10/1/2004,WV,2100774,5.05
10/1/2004,WY,1105046,5.26
9/1/2004,AK,459984,11.07
9/1/2004,AL,7212969,6.28
9/1/2004,AR,4132060,6
9/1/2004,AZ,6603882,7.94
9/1/2004,CA,23408390,11.97
9/1/2004,CO,4053667,7.12
9/1/2004,CT,2599963,9.61
9/1/2004,DC,952173,8.52
9/1/2004,DE,1068071,8.21
9/1/2004,FL,19824036,8.2
9/1/2004,GA,11018150,6.83
9/1/2004,HI,938970,15.81
9/1/2004,IA,3536663,6.72
9/1/2004,ID,1715254,5.15
9/1/2004,IL,12095784,7.1
9/1/2004,IN,8716314,5.66
9/1/2004,KS,3424850,6.76
9/1/2004,KY,6883670,4.78
9/1/2004,LA,7746220,7.56
9/1/2004,MA,4605682,11.74
9/1/2004,MD,5495931,7.79
9/1/2004,ME,1017817,9.26
9/1/2004,MI,9054840,7.04
9/1/2004,MN,5429729,6.47
9/1/2004,MO,6276130,6.16
9/1/2004,MS,4296708,7.45
9/1/2004,MT,1030302,6.64
9/1/2004,NC,10700601,7.28
9/1/2004,ND,810589,6.12
9/1/2004,NE,2296321,6.19
9/1/2004,NH,902158,11.58
9/1/2004,NJ,6624813,11.64
9/1/2004,NM,1764887,7.35
9/1/2004,NV,2814419,9.06
9/1/2004,NY,12799758,13.49
9/1/2004,OH,12752398,6.9
9/1/2004,OK,4761980,7.06
9/1/2004,OR,3596407,6.09
9/1/2004,PA,11666664,8.21
9/1/2004,RI,672637,10.15
9/1/2004,SC,6731324,6.46
9/1/2004,SD,781183,6.68
9/1/2004,TN,8755570,6.14
9/1/2004,TX,30593911,8.34
9/1/2004,UT,1973496,6.06
9/1/2004,VA,8399625,6.54
9/1/2004,VT,447626,10.98
9/1/2004,WA,5958438,5.69
9/1/2004,WI,5905327,7.07
9/1/2004,WV,2204797,5.07
9/1/2004,WY,1052697,5.14
8/1/2004,AK,456307,10.78
8/1/2004,AL,8347300,6.39
8/1/2004,AR,4303577,6.27
8/1/2004,AZ,7234061,7.94
8/1/2004,CA,24507429,12.16
8/1/2004,CO,4267537,7.11
8/1/2004,CT,2968429,11.05
8/1/2004,DC,1165143,8.58
8/1/2004,DE,1085726,8.34
8/1/2004,FL,20841967,8.18
8/1/2004,GA,12817844,7.07
8/1/2004,HI,972049,15.6
8/1/2004,IA,3603056,7.13
8/1/2004,ID,2014958,5.11
8/1/2004,IL,12389743,7.56
8/1/2004,IN,9139205,5.83
8/1/2004,KS,3566084,7.09
8/1/2004,KY,7320755,5.11
8/1/2004,LA,7848490,7.89
8/1/2004,MA,5093293,11.38
8/1/2004,MD,6119993,8.35
8/1/2004,ME,1097574,9.37
8/1/2004,MI,9474399,7.2
8/1/2004,MN,5460759,6.73
8/1/2004,MO,6844556,7.06
8/1/2004,MS,4553626,7.58
8/1/2004,MT,1138463,6.67
8/1/2004,NC,11920369,7.27
8/1/2004,ND,820441,6.23
8/1/2004,NE,2463090,6.53
8/1/2004,NH,998941,11.61
8/1/2004,NJ,7759746,11.67
8/1/2004,NM,1879584,7.45
8/1/2004,NV,3348585,9.22
8/1/2004,NY,13326837,13.67
8/1/2004,OH,13557911,7.24
8/1/2004,OK,5070180,7.39
8/1/2004,OR,3782289,6.01
8/1/2004,PA,12855453,8.24
8/1/2004,RI,720688,11.15
8/1/2004,SC,7531108,6.53
8/1/2004,SD,819426,6.79
8/1/2004,TN,9124331,6.2
8/1/2004,TX,32002502,8.85
8/1/2004,UT,2320465,6.11
8/1/2004,VA,9704829,6.69
8/1/2004,VT,483515,11.02
8/1/2004,WA,6288867,5.71
8/1/2004,WI,5971859,7.1
8/1/2004,WV,2437389,5.11
8/1/2004,WY,1105801,4.95
7/1/2004,AK,449446,11.05
7/1/2004,AL,8660007,6.43
7/1/2004,AR,4146965,6.26
7/1/2004,AZ,7078856,7.91
7/1/2004,CA,22530176,12.39
7/1/2004,CO,4286747,7.09
7/1/2004,CT,2931947,10.78
7/1/2004,DC,1165257,8.77
7/1/2004,DE,1077372,8.29
7/1/2004,FL,22256850,8.09
7/1/2004,GA,13031282,7.02
7/1/2004,HI,944348,15.42
7/1/2004,IA,3761944,7.34
7/1/2004,ID,2248716,5.05
7/1/2004,IL,13156935,7.53
7/1/2004,IN,9205202,5.8
7/1/2004,KS,3715738,6.93
7/1/2004,KY,7365764,5.14
7/1/2004,LA,7699580,7.38
7/1/2004,MA,5001948,11.26
7/1/2004,MD,6098721,8.19
7/1/2004,ME,1066055,9.36
7/1/2004,MI,9634958,7.2
7/1/2004,MN,5779699,7.03
7/1/2004,MO,7193755,7.13
7/1/2004,MS,4480660,7.55
7/1/2004,MT,1096842,6.64
7/1/2004,NC,12289605,7.2
7/1/2004,ND,832236,6.15
7/1/2004,NE,2487555,6.48
7/1/2004,NH,963721,11.49
7/1/2004,NJ,7664042,11.65
7/1/2004,NM,1856742,7.42
7/1/2004,NV,3455653,9.35
7/1/2004,NY,13349191,13.7
7/1/2004,OH,13733586,7.27
7/1/2004,OK,5190560,7.52
7/1/2004,OR,3695850,6.03
7/1/2004,PA,12694983,8.34
7/1/2004,RI,734814,11.04
7/1/2004,SC,7901291,6.53
7/1/2004,SD,813226,6.88
7/1/2004,TN,9307541,6.2
7/1/2004,TX,32266016,8.58
7/1/2004,UT,2403586,6.16
7/1/2004,VA,9959314,6.76
7/1/2004,VT,485521,11.09
7/1/2004,WA,6145415,5.6
7/1/2004,WI,6053123,7.17
7/1/2004,WV,2435956,5.21
7/1/2004,WY,1121743,5.16
6/1/2004,AK,426620,11.18
6/1/2004,AL,7789949,6.31
6/1/2004,AR,3814334,6.17
6/1/2004,AZ,6333137,7.96
6/1/2004,CA,22036140,11.91
6/1/2004,CO,3971402,6.83
6/1/2004,CT,2728967,10.95
6/1/2004,DC,938915,8.51
6/1/2004,DE,990929,8.27
6/1/2004,FL,20483545,8.11
6/1/2004,GA,11865978,6.75
6/1/2004,HI,890325,15.4
6/1/2004,IA,3428626,6.82
6/1/2004,ID,2034123,5.13
6/1/2004,IL,12031326,7.16
6/1/2004,IN,8784883,5.63
6/1/2004,KS,3385374,6.64
6/1/2004,KY,7095669,5.07
6/1/2004,LA,7183486,7.16
6/1/2004,MA,4686290,11.1
6/1/2004,MD,5563987,7.73
6/1/2004,ME,979589,9.52
6/1/2004,MI,8532688,7.15
6/1/2004,MN,5159335,6.61
6/1/2004,MO,6435703,7.11
6/1/2004,MS,4129174,7.32
6/1/2004,MT,1018345,6.52
6/1/2004,NC,11247579,6.87
6/1/2004,ND,736224,6.07
6/1/2004,NE,2166169,6.2
6/1/2004,NH,855634,11.54
6/1/2004,NJ,6793781,11.25
6/1/2004,NM,1774547,7.31
6/1/2004,NV,2968338,8.85
6/1/2004,NY,12011541,12.85
6/1/2004,OH,13142834,7.12
6/1/2004,OK,4597901,7.45
6/1/2004,OR,3616025,5.92
6/1/2004,PA,11795676,8.2
6/1/2004,RI,642605,10.76
6/1/2004,SC,7210358,6.39
6/1/2004,SD,703234,6.81
6/1/2004,TN,8824312,6.25
6/1/2004,TX,29499229,8.55
6/1/2004,UT,2106585,6.25
6/1/2004,VA,8849447,6.61
6/1/2004,VT,447129,11.05
6/1/2004,WA,6021488,5.6
6/1/2004,WI,5682226,7.19
6/1/2004,WV,2251339,5.09
6/1/2004,WY,1109319,5
5/1/2004,AK,443659,11.16
5/1/2004,AL,7242957,6.03
5/1/2004,AR,3288767,5.73
5/1/2004,AZ,5435904,7.84
5/1/2004,CA,18916761,10.86
5/1/2004,CO,3705705,6.94
5/1/2004,CT,2450225,10.7
5/1/2004,DC,940406,8.13
5/1/2004,DE,882246,7.16
5/1/2004,FL,17107025,8.07
5/1/2004,GA,10451978,6.58
5/1/2004,HI,895549,15.26
5/1/2004,IA,3272928,6.02
5/1/2004,ID,1765612,4.86
5/1/2004,IL,11102800,6.65
5/1/2004,IN,8168743,5.53
5/1/2004,KS,3007712,6.4
5/1/2004,KY,7075864,4.5
5/1/2004,LA,5973164,7.01
5/1/2004,MA,4362676,9.93
5/1/2004,MD,5137415,7.04
5/1/2004,ME,925444,9.37
5/1/2004,MI,8763874,6.62
5/1/2004,MN,4856109,6.11
5/1/2004,MO,5843090,6.53
5/1/2004,MS,3474172,6.97
5/1/2004,MT,989224,6.33
5/1/2004,NC,9869095,6.7
5/1/2004,ND,768169,5.68
5/1/2004,NE,1974375,5.46
5/1/2004,NH,840105,11.47
5/1/2004,NJ,6203193,10.16
5/1/2004,NM,1594103,7.21
5/1/2004,NV,2712866,8.26
5/1/2004,NY,11023615,11.95
5/1/2004,OH,12091413,6.87
5/1/2004,OK,4141827,6.07
5/1/2004,OR,3409537,6.11
5/1/2004,PA,11445974,8.03
5/1/2004,RI,607176,10.46
5/1/2004,SC,6584907,6.06
5/1/2004,SD,673830,6.44
5/1/2004,TN,7596220,6.15
5/1/2004,TX,25132126,7.86
5/1/2004,UT,1952021,5.82
5/1/2004,VA,8838037,6.48
5/1/2004,VT,430511,11.07
5/1/2004,WA,5962403,5.55
5/1/2004,WI,5337419,6.8
5/1/2004,WV,2316853,5.17
5/1/2004,WY,1050041,5.16
4/1/2004,AK,483371,10.77
4/1/2004,AL,6374587,6.12
4/1/2004,AR,3145559,5.44
4/1/2004,AZ,4757611,6.9
4/1/2004,CA,19642466,10.23
4/1/2004,CO,3597137,6.88
4/1/2004,CT,2369258,10.61
4/1/2004,DC,847340,6.58
4/1/2004,DE,906302,7.04
4/1/2004,FL,15137142,8.49
4/1/2004,GA,9144136,6.42
4/1/2004,HI,848534,15.14
4/1/2004,IA,3049598,5.99
4/1/2004,ID,1578488,4.8
4/1/2004,IL,10212422,6.63
4/1/2004,IN,7841598,5.49
4/1/2004,KS,2672302,6.16
4/1/2004,KY,6662209,4.32
4/1/2004,LA,5603405,6.89
4/1/2004,MA,4160975,10.38
4/1/2004,MD,5278441,6.36
4/1/2004,ME,925471,9.35
4/1/2004,MI,8013818,6.82
4/1/2004,MN,4749324,5.86
4/1/2004,MO,5273446,5.64
4/1/2004,MS,3318761,6.81
4/1/2004,MT,995738,6.27
4/1/2004,NC,9143080,6.73
4/1/2004,ND,810527,5.51
4/1/2004,NE,1905474,5.37
4/1/2004,NH,845961,11.16
4/1/2004,NJ,5565848,9.81
4/1/2004,NM,1497064,6.81
4/1/2004,NV,2087831,8.1
4/1/2004,NY,11188034,11.63
4/1/2004,OH,11617209,6.88
4/1/2004,OK,3516589,6.5
4/1/2004,OR,3587242,6.16
